X,Y,U,V,P
0.368750,0.081250,-0.041675,0.004500,-0.098866
0.381250,0.081250,-0.043057,0.004146,-0.086721
0.393750,0.081250,-0.044332,0.003771,-0.074562
0.406250,0.081250,-0.045494,0.003379,-0.062431
0.418750,0.081250,-0.046536,0.002971,-0.050374
0.431250,0.081250,-0.047455,0.002548,-0.038431
0.443750,0.081250,-0.048243,0.002114,-0.026645
0.456250,0.081250,-0.048899,0.001671,-0.015055
0.468750,0.081250,-0.049418,0.001220,-0.003698
0.481250,0.081250,-0.049797,0.000763,0.007390
0.493750,0.081250,-0.050035,0.000303,0.018174
0.506250,0.081250,-0.050130,-0.000158,0.028623
0.518750,0.081250,-0.050082,-0.000618,0.038706
0.531250,0.081250,-0.049890,-0.001075,0.048395
0.543750,0.081250,-0.049555,-0.001526,0.057665
0.556250,0.081250,-0.049078,-0.001970,0.066492
0.568750,0.081250,-0.048462,-0.002404,0.074856
0.581250,0.081250,-0.047710,-0.002825,0.082736
0.593750,0.081250,-0.046825,-0.003231,0.090116
0.606250,0.081250,-0.045812,-0.003620,0.096983
0.618750,0.081250,-0.044675,-0.003989,0.103322
0.631250,0.081250,-0.043420,-0.004337,0.109124
0.643750,0.081250,-0.042054,-0.004660,0.114380
0.656250,0.081250,-0.040584,-0.004955,0.119085
0.668750,0.081250,-0.039019,-0.005222,0.123234
0.681250,0.081250,-0.037365,-0.005457,0.126825
0.693750,0.081250,-0.035634,-0.005658,0.129858
0.706250,0.081250,-0.033834,-0.005823,0.132336
0.718750,0.081250,-0.031976,-0.005950,0.134262
0.731250,0.081250,-0.030072,-0.006037,0.135643
0.743750,0.081250,-0.028132,-0.006082,0.136487
0.756250,0.081250,-0.026169,-0.006084,0.136804
0.768750,0.081250,-0.024195,-0.006041,0.136606
0.781250,0.081250,-0.022223,-0.005952,0.135908
0.793750,0.081250,-0.020265,-0.005816,0.134727
0.806250,0.081250,-0.018335,-0.005633,0.133081
0.818750,0.081250,-0.016446,-0.005403,0.130993
0.831250,0.081250,-0.014610,-0.005126,0.128485
0.843750,0.081250,-0.012840,-0.004802,0.125583
0.856250,0.081250,-0.011149,-0.004433,0.122316
0.868750,0.081250,-0.009547,-0.004021,0.118714
0.881250,0.081250,-0.008047,-0.003569,0.114810
0.893750,0.081250,-0.006657,-0.003081,0.110640
0.906250,0.081250,-0.005387,-0.002563,0.106238
0.918750,0.081250,-0.004242,-0.002025,0.101644
0.931250,0.081250,-0.003228,-0.001481,0.096895
0.943750,0.081250,-0.002346,-0.000950,0.092028
0.956250,0.081250,-0.001594,-0.000462,0.087078
0.968750,0.081250,-0.000968,-0.000055,0.082077
0.981250,0.081250,-0.000459,0.000216,0.077040
0.993750,0.081250,-0.000116,0.000292,0.071036
0.006250,0.093750,-0.000049,0.000252,-0.280120
0.018750,0.093750,-0.000223,0.000813,-0.281313
0.031250,0.093750,-0.000553,0.001459,-0.282109
0.043750,0.093750,-0.001047,0.002142,-0.282408
0.056250,0.093750,-0.001707,0.002834,-0.282175
0.068750,0.093750,-0.002531,0.003514,-0.281386
0.081250,0.093750,-0.003516,0.004171,-0.280016
0.093750,0.093750,-0.004658,0.004794,-0.278048
0.106250,0.093750,-0.005948,0.005379,-0.275465
0.118750,0.093750,-0.007378,0.005919,-0.272256
0.131250,0.093750,-0.008938,0.006412,-0.268415
0.143750,0.093750,-0.010617,0.006853,-0.263940
0.156250,0.093750,-0.012404,0.007241,-0.258834
0.168750,0.093750,-0.014284,0.007573,-0.253103
0.181250,0.093750,-0.016247,0.007850,-0.246759
0.193750,0.093750,-0.018277,0.008069,-0.239819
0.206250,0.093750,-0.020361,0.008232,-0.232300
0.218750,0.093750,-0.022487,0.008339,-0.224228
0.231250,0.093750,-0.024639,0.008390,-0.215630
0.243750,0.093750,-0.026805,0.008388,-0.206534
0.256250,0.093750,-0.028970,0.008333,-0.196976
0.268750,0.093750,-0.031123,0.008227,-0.186990
0.281250,0.093750,-0.033250,0.008073,-0.176615
0.293750,0.093750,-0.035338,0.007872,-0.165891
0.306250,0.093750,-0.037377,0.007628,-0.154860
0.318750,0.093750,-0.039353,0.007341,-0.143564
0.331250,0.093750,-0.041258,0.007015,-0.132047
0.343750,0.093750,-0.043080,0.006653,-0.120355
0.356250,0.093750,-0.044809,0.006256,-0.108531
0.368750,0.093750,-0.046437,0.005828,-0.096621
0.381250,0.093750,-0.047955,0.005371,-0.084670
0.393750,0.093750,-0.049355,0.004888,-0.072722
0.406250,0.093750,-0.050630,0.004381,-0.060819
0.418750,0.093750,-0.051774,0.003853,-0.049004
0.431250,0.093750,-0.052780,0.003307,-0.037319
0.443750,0.093750,-0.053644,0.002745,-0.025802
0.456250,0.093750,-0.054361,0.002170,-0.014492
0.468750,0.093750,-0.054928,0.001585,-0.003425
0.481250,0.093750,-0.055341,0.000993,0.007365
0.493750,0.093750,-0.055599,0.000396,0.017844
0.506250,0.093750,-0.055699,-0.000203,0.027983
0.518750,0.093750,-0.055642,-0.000801,0.037753
0.531250,0.093750,-0.055426,-0.001395,0.047126
0.543750,0.093750,-0.055053,-0.001982,0.056080
0.556250,0.093750,-0.054525,-0.002560,0.064592
0.568750,0.093750,-0.053844,-0.003125,0.072643
0.581250,0.093750,-0.053012,-0.003673,0.080213
0.593750,0.093750,-0.052035,-0.004203,0.087289
0.606250,0.093750,-0.050916,-0.004711,0.093856
0.618750,0.093750,-0.049661,-0.005194,0.099904
0.631250,0.093750,-0.048276,-0.005649,0.105422
0.643750,0.093750,-0.046769,-0.006072,0.110404
0.656250,0.093750,-0.045147,-0.006460,0.114844
0.668750,0.093750,-0.043420,-0.006811,0.118739
0.681250,0.093750,-0.041596,-0.007121,0.122088
0.693750,0.093750,-0.039686,-0.007388,0.124891
0.706250,0.093750,-0.037700,-0.007608,0.127151
0.718750,0.093750,-0.035650,-0.007779,0.128873
0.731250,0.093750,-0.033547,-0.007899,0.130062
0.743750,0.093750,-0.031405,-0.007965,0.130727
0.756250,0.093750,-0.029237,-0.007975,0.130879
0.768750,0.093750,-0.027056,-0.007928,0.130530
0.781250,0.093750,-0.024875,-0.007822,0.129694
0.793750,0.093750,-0.022710,-0.007657,0.128387
0.806250,0.093750,-0.020573,-0.007431,0.126628
0.818750,0.093750,-0.018479,-0.007144,0.124436
0.831250,0.093750,-0.016442,-0.006798,0.121835
0.843750,0.093750,-0.014476,-0.006392,0.118849
0.856250,0.093750,-0.012594,-0.005930,0.115505
0.868750,0.093750,-0.010808,-0.005413,0.111831
0.881250,0.093750,-0.009131,-0.004845,0.107856
0.893750,0.093750,-0.007572,-0.004232,0.103614
0.906250,0.093750,-0.006142,-0.003582,0.099136
0.918750,0.093750,-0.004848,-0.002907,0.094457
0.931250,0.093750,-0.003696,-0.002222,0.089609
0.943750,0.093750,-0.002688,-0.001550,0.084624
0.956250,0.093750,-0.001826,-0.000924,0.079533
0.968750,0.093750,-0.001106,-0.000386,0.074361
0.981250,0.093750,-0.000524,0.000006,0.069121
0.993750,0.093750,-0.000133,0.000193,0.062875
0.006250,0.106250,-0.000068,0.000384,-0.278838
0.018750,0.106250,-0.000294,0.001097,-0.280093
0.031250,0.106250,-0.000698,0.001900,-0.280890
0.043750,0.106250,-0.001285,0.002744,-0.281148
0.056250,0.106250,-0.002051,0.003596,-0.280844
0.068750,0.106250,-0.002996,0.004434,-0.279958
0.081250,0.106250,-0.004114,0.005243,-0.278472
0.093750,0.106250,-0.005399,0.006012,-0.276373
0.106250,0.106250,-0.006842,0.006734,-0.273650
0.118750,0.106250,-0.008433,0.007401,-0.270298
0.131250,0.106250,-0.010163,0.008010,-0.266312
0.143750,0.106250,-0.012018,0.008557,-0.261696
0.156250,0.106250,-0.013986,0.009037,-0.256453
0.168750,0.106250,-0.016054,0.009450,-0.250596
0.181250,0.106250,-0.018207,0.009793,-0.244137
0.193750,0.106250,-0.020431,0.010067,-0.237094
0.206250,0.106250,-0.022711,0.010270,-0.229489
0.218750,0.106250,-0.025033,0.010404,-0.221347
0.231250,0.106250,-0.027382,0.010469,-0.212696
0.243750,0.106250,-0.029743,0.010467,-0.203569
0.256250,0.106250,-0.032102,0.010400,-0.193998
0.268750,0.106250,-0.034445,0.010270,-0.184021
0.281250,0.106250,-0.036758,0.010080,-0.173675
0.293750,0.106250,-0.039028,0.009831,-0.163002
0.306250,0.106250,-0.041243,0.009527,-0.152043
0.318750,0.106250,-0.043389,0.009172,-0.140840
0.331250,0.106250,-0.045456,0.008767,-0.129438
0.343750,0.106250,-0.047432,0.008316,-0.117880
0.356250,0.106250,-0.049307,0.007822,-0.106211
0.368750,0.106250,-0.051070,0.007289,-0.094474
0.381250,0.106250,-0.052714,0.006719,-0.082714
0.393750,0.106250,-0.054230,0.006116,-0.070973
0.406250,0.106250,-0.055609,0.005483,-0.059293
0.418750,0.106250,-0.056845,0.004823,-0.047716
0.431250,0.106250,-0.057932,0.004141,-0.036282
0.443750,0.106250,-0.058864,0.003438,-0.025028
0.456250,0.106250,-0.059637,0.002719,-0.013991
0.468750,0.106250,-0.060246,0.001987,-0.003206
0.481250,0.106250,-0.060689,0.001246,0.007294
0.493750,0.106250,-0.060962,0.000498,0.017478
0.506250,0.106250,-0.061065,-0.000253,0.027316
0.518750,0.106250,-0.060997,-0.001002,0.036782
0.531250,0.106250,-0.060757,-0.001747,0.045851
0.543750,0.106250,-0.060347,-0.002484,0.054499
0.556250,0.106250,-0.059768,-0.003209,0.062706
0.568750,0.106250,-0.059023,-0.003918,0.070454
0.581250,0.106250,-0.058115,-0.004608,0.077726
0.593750,0.106250,-0.057049,-0.005274,0.084508
0.606250,0.106250,-0.055829,-0.005913,0.090787
0.618750,0.106250,-0.054462,-0.006521,0.096552
0.631250,0.106250,-0.052954,-0.007094,0.101797
0.643750,0.106250,-0.051313,-0.007627,0.106513
0.656250,0.106250,-0.049547,-0.008118,0.110698
0.668750,0.106250,-0.047666,-0.008562,0.114347
0.681250,0.106250,-0.045680,-0.008956,0.117461
0.693750,0.106250,-0.043600,-0.009296,0.120040
0.706250,0.106250,-0.041437,-0.009578,0.122087
0.718750,0.106250,-0.039204,-0.009799,0.123608
0.731250,0.106250,-0.036913,-0.009957,0.124609
0.743750,0.106250,-0.034579,-0.010047,0.125098
0.756250,0.106250,-0.032215,-0.010069,0.125085
0.768750,0.106250,-0.029836,-0.010019,0.124583
0.781250,0.106250,-0.027456,-0.009897,0.123605
0.793750,0.106250,-0.025090,-0.009701,0.122168
0.806250,0.106250,-0.022754,-0.009430,0.120288
0.818750,0.106250,-0.020463,-0.009085,0.117986
0.831250,0.106250,-0.018232,-0.008665,0.115282
0.843750,0.106250,-0.016076,-0.008173,0.112200
0.856250,0.106250,-0.014008,-0.007611,0.108765
0.868750,0.106250,-0.012042,-0.006982,0.105002
0.881250,0.106250,-0.010192,-0.006292,0.100940
0.893750,0.106250,-0.008468,-0.005546,0.096609
0.906250,0.106250,-0.006881,-0.004754,0.092036
0.918750,0.106250,-0.005440,-0.003930,0.087253
0.931250,0.106250,-0.004151,-0.003093,0.082289
0.943750,0.106250,-0.003020,-0.002267,0.077171
0.956250,0.106250,-0.002049,-0.001487,0.071927
0.968750,0.106250,-0.001237,-0.000799,0.066578
0.981250,0.106250,-0.000585,-0.000263,0.061135
0.993750,0.106250,-0.000149,0.000062,0.054656
0.006250,0.118750,-0.000088,0.000547,-0.277333
0.018750,0.118750,-0.000366,0.001436,-0.278657
0.031250,0.118750,-0.000846,0.002417,-0.279465
0.043750,0.118750,-0.001526,0.003438,-0.279699
0.056250,0.118750,-0.002403,0.004465,-0.279341
0.068750,0.118750,-0.003472,0.005473,-0.278376
0.081250,0.118750,-0.004726,0.006446,-0.276794
0.093750,0.118750,-0.006156,0.007371,-0.274584
0.106250,0.118750,-0.007755,0.008238,-0.271742
0.118750,0.118750,-0.009510,0.009042,-0.268265
0.131250,0.118750,-0.011409,0.009774,-0.264153
0.143750,0.118750,-0.013441,0.010432,-0.259412
0.156250,0.118750,-0.015590,0.011011,-0.254051
0.168750,0.118750,-0.017843,0.011508,-0.248082
0.181250,0.118750,-0.020184,0.011921,-0.241521
0.193750,0.118750,-0.022598,0.012251,-0.234389
0.206250,0.118750,-0.025070,0.012496,-0.226710
0.218750,0.118750,-0.027583,0.012657,-0.218509
0.231250,0.118750,-0.030122,0.012735,-0.209816
0.243750,0.118750,-0.032672,0.012732,-0.200665
0.256250,0.118750,-0.035218,0.012651,-0.191090
0.268750,0.118750,-0.037744,0.012493,-0.181127
0.281250,0.118750,-0.040236,0.012262,-0.170817
0.293750,0.118750,-0.042680,0.011961,-0.160199
0.306250,0.118750,-0.045062,0.011593,-0.149316
0.318750,0.118750,-0.047369,0.011161,-0.138209
0.331250,0.118750,-0.049590,0.010670,-0.126922
0.343750,0.118750,-0.051712,0.010122,-0.115499
0.356250,0.118750,-0.053724,0.009523,-0.103984
0.368750,0.118750,-0.055615,0.008874,-0.092419
0.381250,0.118750,-0.057377,0.008182,-0.080847
0.393750,0.118750,-0.059001,0.007449,-0.069310
0.406250,0.118750,-0.060477,0.006679,-0.057850
0.418750,0.118750,-0.061800,0.005877,-0.046506
0.431250,0.118750,-0.062962,0.005046,-0.035317
0.443750,0.118750,-0.063957,0.004191,-0.024320
0.456250,0.118750,-0.064780,0.003315,-0.013549
0.468750,0.118750,-0.065428,0.002424,-0.003039
0.481250,0.118750,-0.065897,0.001520,0.007179
0.493750,0.118750,-0.066184,0.000609,0.017076
0.506250,0.118750,-0.066288,-0.000306,0.026623
0.518750,0.118750,-0.066208,-0.001220,0.035795
0.531250,0.118750,-0.065944,-0.002129,0.044568
0.543750,0.118750,-0.065497,-0.003028,0.052921
0.556250,0.118750,-0.064868,-0.003913,0.060834
0.568750,0.118750,-0.064062,-0.004780,0.068290
0.581250,0.118750,-0.063080,-0.005622,0.075274
0.593750,0.118750,-0.061928,-0.006437,0.081771
0.606250,0.118750,-0.060611,-0.007219,0.087772
0.618750,0.118750,-0.059136,-0.007963,0.093266
0.631250,0.118750,-0.057509,-0.008665,0.098246
0.643750,0.118750,-0.055740,-0.009319,0.102707
0.656250,0.118750,-0.053836,-0.009922,0.106644
0.668750,0.118750,-0.051808,-0.010468,0.110055
0.681250,0.118750,-0.049666,-0.010954,0.112941
0.693750,0.118750,-0.047423,-0.011374,0.115302
0.706250,0.118750,-0.045090,-0.011724,0.117143
0.718750,0.118750,-0.042681,-0.012001,0.118467
0.731250,0.118750,-0.040209,-0.012201,0.119282
0.743750,0.118750,-0.037689,-0.012320,0.119597
0.756250,0.118750,-0.035136,-0.012356,0.119420
0.768750,0.118750,-0.032565,-0.012306,0.118764
0.781250,0.118750,-0.029992,-0.012168,0.117643
0.793750,0.118750,-0.027432,-0.011942,0.116071
0.806250,0.118750,-0.024902,-0.011625,0.114066
0.818750,0.118750,-0.022419,-0.011218,0.111645
0.831250,0.118750,-0.019997,-0.010723,0.108830
0.843750,0.118750,-0.017654,-0.010140,0.105642
0.856250,0.118750,-0.015403,-0.009474,0.102104
0.868750,0.118750,-0.013260,-0.008727,0.098241
0.881250,0.118750,-0.011238,-0.007906,0.094078
0.893750,0.118750,-0.009350,-0.007019,0.089642
0.906250,0.118750,-0.007607,-0.006077,0.084960
0.918750,0.118750,-0.006019,-0.005094,0.080059
0.931250,0.118750,-0.004596,-0.004092,0.074965
0.943750,0.118750,-0.003342,-0.003098,0.069704
0.956250,0.118750,-0.002264,-0.002149,0.064299
0.968750,0.118750,-0.001364,-0.001293,0.058771
0.981250,0.118750,-0.000644,-0.000589,0.053127
0.993750,0.118750,-0.000164,-0.000101,0.046425
0.006250,0.131250,-0.000108,0.000741,-0.275642
0.018750,0.131250,-0.000438,0.001831,-0.277037
0.031250,0.131250,-0.000993,0.003011,-0.277864
0.043750,0.131250,-0.001769,0.004227,-0.278085
0.056250,0.131250,-0.002758,0.005443,-0.277686
0.068750,0.131250,-0.003953,0.006635,-0.276658
0.081250,0.131250,-0.005345,0.007782,-0.274995
0.093750,0.131250,-0.006925,0.008873,-0.272692
0.106250,0.131250,-0.008680,0.009895,-0.269747
0.118750,0.131250,-0.010600,0.010842,-0.266161
0.131250,0.131250,-0.012672,0.011705,-0.261940
0.143750,0.131250,-0.014880,0.012479,-0.257090
0.156250,0.131250,-0.017210,0.013160,-0.251625
0.168750,0.131250,-0.019647,0.013745,-0.245559
0.181250,0.131250,-0.022175,0.014231,-0.238910
0.193750,0.131250,-0.024777,0.014618,-0.231702
0.206250,0.131250,-0.027437,0.014905,-0.223959
0.218750,0.131250,-0.030139,0.015094,-0.215709
0.231250,0.131250,-0.032865,0.015184,-0.206985
0.243750,0.131250,-0.035599,0.015179,-0.197818
0.256250,0.131250,-0.038326,0.015080,-0.188245
0.268750,0.131250,-0.041030,0.014891,-0.178304
0.281250,0.131250,-0.043694,0.014615,-0.168035
0.293750,0.131250,-0.046306,0.014256,-0.157477
0.306250,0.131250,-0.048850,0.013817,-0.146672
0.318750,0.131250,-0.051312,0.013303,-0.135664
0.331250,0.131250,-0.053680,0.012718,-0.124495
0.343750,0.131250,-0.055941,0.012066,-0.113208
0.356250,0.131250,-0.058085,0.011352,-0.101845
0.368750,0.131250,-0.060098,0.010580,-0.090451
0.381250,0.131250,-0.061973,0.009755,-0.079065
0.393750,0.131250,-0.063699,0.008882,-0.067731
0.406250,0.131250,-0.065268,0.007965,-0.056486
0.418750,0.131250,-0.066672,0.007009,-0.045371
0.431250,0.131250,-0.067904,0.006019,-0.034422
0.443750,0.131250,-0.068958,0.005000,-0.023675
0.456250,0.131250,-0.069829,0.003956,-0.013164
0.468750,0.131250,-0.070513,0.002893,-0.002921
0.481250,0.131250,-0.071006,0.001815,0.007023
0.493750,0.131250,-0.071305,0.000728,0.016641
0.506250,0.131250,-0.071409,-0.000364,0.025905
0.518750,0.131250,-0.071316,-0.001455,0.034793
0.531250,0.131250,-0.071028,-0.002540,0.043280
0.543750,0.131250,-0.070545,-0.003614,0.051347
0.556250,0.131250,-0.069869,-0.004671,0.058976
0.568750,0.131250,-0.069002,-0.005706,0.066150
0.581250,0.131250,-0.067949,-0.006713,0.072855
0.593750,0.131250,-0.066715,-0.007688,0.079079
0.606250,0.131250,-0.065304,-0.008623,0.084811
0.618750,0.131250,-0.063725,-0.009514,0.090044
0.631250,0.131250,-0.061984,-0.010355,0.094769
0.643750,0.131250,-0.060090,-0.011140,0.098982
0.656250,0.131250,-0.058053,-0.011864,0.102680
0.668750,0.131250,-0.055883,-0.012521,0.105862
0.681250,0.131250,-0.053591,-0.013106,0.108527
0.693750,0.131250,-0.051190,-0.013614,0.110677
0.706250,0.131250,-0.048692,-0.014039,0.112316
0.718750,0.131250,-0.046112,-0.014378,0.113449
0.731250,0.131250,-0.043464,-0.014625,0.114082
0.743750,0.131250,-0.040763,-0.014777,0.114224
0.756250,0.131250,-0.038025,-0.014831,0.113884
0.768750,0.131250,-0.035266,-0.014783,0.113075
0.781250,0.131250,-0.032503,-0.014631,0.111808
0.793750,0.131250,-0.029753,-0.014374,0.110099
0.806250,0.131250,-0.027032,-0.014011,0.107964
0.818750,0.131250,-0.024359,-0.013542,0.105420
0.831250,0.131250,-0.021749,-0.012968,0.102487
0.843750,0.131250,-0.019220,-0.012291,0.099184
0.856250,0.131250,-0.016788,-0.011515,0.095534
0.868750,0.131250,-0.014467,-0.010645,0.091560
0.881250,0.131250,-0.012274,-0.009688,0.087285
0.893750,0.131250,-0.010222,-0.008652,0.082733
0.906250,0.131250,-0.008324,-0.007550,0.077930
0.918750,0.131250,-0.006591,-0.006399,0.072900
0.931250,0.131250,-0.005033,-0.005220,0.067668
0.943750,0.131250,-0.003658,-0.004044,0.062255
0.956250,0.131250,-0.002475,-0.002909,0.056684
0.968750,0.131250,-0.001487,-0.001864,0.050975
0.981250,0.131250,-0.000700,-0.000972,0.045133
0.993750,0.131250,-0.000179,-0.000294,0.038217
0.006250,0.143750,-0.000127,0.000965,-0.273796
0.018750,0.143750,-0.000509,0.002282,-0.275262
0.031250,0.143750,-0.001140,0.003682,-0.276112
0.043750,0.143750,-0.002012,0.005111,-0.276326
0.056250,0.143750,-0.003114,0.006533,-0.275896
0.068750,0.143750,-0.004436,0.007921,-0.274818
0.081250,0.143750,-0.005968,0.009255,-0.273088
0.093750,0.143750,-0.007698,0.010521,-0.270705
0.106250,0.143750,-0.009613,0.011707,-0.267672
0.118750,0.143750,-0.011700,0.012803,-0.263994
0.131250,0.143750,-0.013944,0.013802,-0.259677
0.143750,0.143750,-0.016330,0.014698,-0.254733
0.156250,0.143750,-0.018841,0.015485,-0.249177
0.168750,0.143750,-0.021463,0.016161,-0.243027
0.181250,0.143750,-0.024177,0.016722,-0.236303
0.193750,0.143750,-0.026965,0.017167,-0.229029
0.206250,0.143750,-0.029812,0.017497,-0.221234
0.218750,0.143750,-0.032699,0.017712,-0.212946
0.231250,0.143750,-0.035609,0.017813,-0.204198
0.243750,0.143750,-0.038525,0.017803,-0.195024
0.256250,0.143750,-0.041430,0.017684,-0.185461
0.268750,0.143750,-0.044307,0.017460,-0.175548
0.281250,0.143750,-0.047141,0.017134,-0.165324
0.293750,0.143750,-0.049915,0.016712,-0.154831
0.306250,0.143750,-0.052616,0.016196,-0.144109
0.318750,0.143750,-0.055229,0.015593,-0.133202
0.331250,0.143750,-0.057740,0.014907,-0.122152
0.343750,0.143750,-0.060136,0.014143,-0.111001
0.356250,0.143750,-0.062405,0.013306,-0.099792
0.368750,0.143750,-0.064537,0.012402,-0.088567
0.381250,0.143750,-0.066520,0.011435,-0.077367
0.393750,0.143750,-0.068344,0.010412,-0.066231
0.406250,0.143750,-0.070002,0.009338,-0.055199
0.418750,0.143750,-0.071484,0.008218,-0.044308
0.431250,0.143750,-0.072783,0.007058,-0.033594
0.443750,0.143750,-0.073894,0.005863,-0.023092
0.456250,0.143750,-0.074810,0.004640,-0.012835
0.468750,0.143750,-0.075528,0.003394,-0.002852
0.481250,0.143750,-0.076044,0.002130,0.006826
0.493750,0.143750,-0.076354,0.000855,0.016173
0.506250,0.143750,-0.076457,-0.000425,0.025164
0.518750,0.143750,-0.076353,-0.001705,0.033775
0.531250,0.143750,-0.076041,-0.002977,0.041986
0.543750,0.143750,-0.075523,-0.004238,0.049777
0.556250,0.143750,-0.074800,-0.005478,0.057131
0.568750,0.143750,-0.073875,-0.006694,0.064033
0.581250,0.143750,-0.072754,-0.007877,0.070470
0.593750,0.143750,-0.071439,-0.009022,0.076431
0.606250,0.143750,-0.069938,-0.010122,0.081905
0.618750,0.143750,-0.068258,-0.011170,0.086885
0.631250,0.143750,-0.066406,-0.012161,0.091364
0.643750,0.143750,-0.064392,-0.013086,0.095339
0.656250,0.143750,-0.062225,-0.013940,0.098807
0.668750,0.143750,-0.059917,-0.014716,0.101767
0.681250,0.143750,-0.057479,-0.015409,0.104218
0.693750,0.143750,-0.054924,-0.016012,0.106164
0.706250,0.143750,-0.052265,-0.016519,0.107607
0.718750,0.143750,-0.049518,-0.016925,0.108553
0.731250,0.143750,-0.046697,-0.017225,0.109008
0.743750,0.143750,-0.043819,-0.017414,0.108981
0.756250,0.143750,-0.040899,-0.017489,0.108481
0.768750,0.143750,-0.037955,-0.017445,0.107518
0.781250,0.143750,-0.035005,-0.017281,0.106106
0.793750,0.143750,-0.032066,-0.016995,0.104258
0.806250,0.143750,-0.029156,-0.016585,0.101990
0.818750,0.143750,-0.026294,-0.016053,0.099319
0.831250,0.143750,-0.023496,-0.015398,0.096261
0.843750,0.143750,-0.020782,-0.014625,0.092838
0.856250,0.143750,-0.018168,-0.013736,0.089068
0.868750,0.143750,-0.015670,-0.012737,0.084974
0.881250,0.143750,-0.013306,-0.011637,0.080578
0.893750,0.143750,-0.011090,-0.010445,0.075902
0.906250,0.143750,-0.009035,-0.009174,0.070969
0.918750,0.143750,-0.007156,-0.007843,0.065802
0.931250,0.143750,-0.005464,-0.006476,0.060423
0.943750,0.143750,-0.003969,-0.005103,0.054854
0.956250,0.143750,-0.002681,-0.003765,0.049115
0.968750,0.143750,-0.001607,-0.002513,0.043224
0.981250,0.143750,-0.000755,-0.001409,0.037188
0.993750,0.143750,-0.000193,-0.000515,0.030065
